Indicador;Idade;Genero;Dependentes;Escolaridade;Estado_Civil;Renda;Cartao;Limite_Credito
0;49;F;3;Desconhecido;Solteiro;Menos de 40 Mil;Blue;1546.0
1;36;F;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;2013.0
0;53;F;3;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;2293.0
0;52;M;3;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;1438.3
1;53;F;3;Desconhecido;Casado;Menos de 40 Mil;Blue;2819.0
0;37;M;4;Doutorado;Solteiro;De 60 Mil a 80 Mil;Blue;1702.0
0;52;F;1;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;1611.0
0;49;F;2;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;1438.3
0;39;F;4;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2863.0
0;39;F;1;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;3272.0
0;42;F;2;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2677.0
0;40;F;2;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;2708.0
0;41;F;3;Doutorado;Solteiro;Menos de 40 Mil;Blue;1738.0
0;46;F;2;Sem Escolaridade;;De 40 Mil a 60 Mil;Blue;6145.0
0;45;F;2;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;1640.0
0;38;F;3;Pós-Graduação;Solteiro;;Blue;2348.0
0;53;F;3;Desconhecido;Casado;Menos de 40 Mil;Blue;1657.0
0;37;F;3;Pós-Graduação;Casado;;Blue;4554.0
0;52;M;3;Ensino Superior Completo;;Mais de 120 Mil;Blue;5119.0
0;39;F;2;Ensino Superior Completo;Solteiro;;Blue;10600.0
1;49;M;3;Mestrado;;De 80 Mil a 120 Mil;Blue;20769.0
0;50;M;1;Sem Escolaridade;Casado;Mais de 120 Mil;Blue;7116.0
0;51;F;3;Pós-Graduação;Solteiro;;Blue;2420.0
0;54;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2082.0
0;44;F;4;Doutorado;;Menos de 40 Mil;Blue;2718.0
0;50;M;2;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;5626.0
1;49;F;5;Pós-Graduação;Divorciado;De 40 Mil a 60 Mil;Blue;2920.0
1;59;M;0;Mestrado;Casado;De 80 Mil a 120 Mil;Blue;6526.0
1;37;F;1;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;1793.0
0;47;F;3;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2798.0
0;52;F;2;Ensino Médio Completo;Divorciado;Menos de 40 Mil;Blue;2427.0
0;55;F;2;Sem Escolaridade;Casado;De 40 Mil a 60 Mil;Blue;3011.0
0;41;F;3;Ensino Superior Completo;Casado;;Blue;2255.0
1;40;F;2;Ensino Médio Completo;Solteiro;;Blue;6479.0
0;41;F;4;Pós-Graduação;Divorciado;Menos de 40 Mil;Blue;7492.0
0;48;F;2;Desconhecido;Casado;Menos de 40 Mil;Blue;3632.0
0;38;F;2;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1744.0
0;52;F;2;Pós-Graduação;Casado;;Blue;5905.0
0;37;F;2;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;2573.0
0;45;M;0;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;9654.0
0;41;M;4;Pós-Graduação;;De 40 Mil a 60 Mil;Blue;1605.0
1;49;F;4;Desconhecido;Solteiro;Menos de 40 Mil;Silver;10195.0
0;49;M;3;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Gold;34516.0
1;43;M;4;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;10573.0
0;47;F;2;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;1789.0
0;26;F;0;Desconhecido;Solteiro;;Blue;7595.0
0;51;M;3;Ensino Superior Completo;Solteiro;De 40 Mil a 60 Mil;Blue;3272.0
0;33;F;0;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2382.0
0;52;M;2;Mestrado;Casado;De 80 Mil a 120 Mil;Blue;1981.0
0;51;M;2;Mestrado;Solteiro;Mais de 120 Mil;Blue;22294.0
0;49;F;4;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;2574.0
0;30;F;0;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2112.0
0;65;F;0;Desconhecido;Solteiro;Menos de 40 Mil;Blue;5441.0
0;43;F;3;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;4391.0
0;42;F;5;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;3044.0
0;57;M;1;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;2721.0
0;62;F;0;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;4467.0
0;48;M;4;Ensino Superior Completo;Solteiro;De 80 Mil a 120 Mil;Blue;5033.0
0;61;F;1;Ensino Médio Completo;;Menos de 40 Mil;Blue;8604.0
0;43;F;2;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2325.0
0;60;F;0;Doutorado;Solteiro;Menos de 40 Mil;Blue;2758.0
0;45;M;1;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;9705.0
0;41;F;0;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;2685.0
0;60;F;2;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;2694.0
1;40;F;4;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;1554.0
0;63;F;0;Desconhecido;Solteiro;Menos de 40 Mil;Blue;1438.3
0;42;F;4;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;1786.0
0;48;M;3;Mestrado;Divorciado;De 60 Mil a 80 Mil;Blue;2648.0
0;44;M;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;2477.0
0;51;F;1;Doutorado;Casado;;Blue;7336.0
0;42;M;3;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;46;F;4;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;2479.0
0;42;F;4;Pós-Graduação;Solteiro;;Blue;9396.0
0;44;F;2;Pós-Graduação;;Menos de 40 Mil;Blue;2561.0
1;43;F;2;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;4020.0
0;43;M;3;Desconhecido;Casado;De 60 Mil a 80 Mil;Silver;25856.0
0;50;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;7398.0
0;51;M;3;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Silver;34516.0
0;52;F;1;Sem Escolaridade;Solteiro;;Blue;4058.0
0;51;F;2;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;3042.0
0;60;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2688.0
1;38;F;2;Desconhecido;Casado;;Blue;3388.0
0;43;F;4;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;4902.0
0;45;F;4;Desconhecido;Casado;;Blue;3241.0
0;48;F;2;Doutorado;Casado;De 40 Mil a 60 Mil;Blue;5069.0
0;43;M;3;Desconhecido;Divorciado;De 80 Mil a 120 Mil;Blue;13625.0
1;46;M;1;Mestrado;Solteiro;De 60 Mil a 80 Mil;Blue;8766.0
0;50;M;1;Ensino Superior Completo;Solteiro;De 40 Mil a 60 Mil;Blue;2800.0
0;34;F;4;Sem Escolaridade;Solteiro;;Blue;9005.0
0;56;M;2;Ensino Médio Completo;Casado;De 60 Mil a 80 Mil;Blue;2713.0
1;53;F;5;Doutorado;Solteiro;Menos de 40 Mil;Blue;1438.3
0;47;F;4;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;1746.0
0;49;M;3;Sem Escolaridade;Solteiro;De 80 Mil a 120 Mil;Blue;2930.0
0;47;F;4;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2178.0
0;35;F;1;Ensino Médio Completo;Casado;;Blue;1438.3
0;42;F;4;Mestrado;Casado;Menos de 40 Mil;Blue;2021.0
1;52;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1842.0
0;49;M;3;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;18284.0
0;41;M;2;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Gold;34516.0
0;42;F;2;Desconhecido;Solteiro;Menos de 40 Mil;Blue;1696.0
0;52;M;2;Pós-Graduação;;De 60 Mil a 80 Mil;Blue;7215.0
0;52;F;0;Pós-Graduação;Casado;Menos de 40 Mil;Blue;1793.0
0;52;F;2;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;5731.0
1;44;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2417.0
0;48;F;3;Ensino Superior Completo;Solteiro;De 40 Mil a 60 Mil;Blue;1438.3
0;51;M;2;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;21800.0
1;53;F;3;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;1547.0
0;46;F;4;Pós-Graduação;Casado;Menos de 40 Mil;Blue;1485.0
0;44;M;2;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2505.0
0;49;F;4;Pós-Graduação;;De 40 Mil a 60 Mil;Blue;2631.0
1;48;F;4;Pós-Graduação;;Menos de 40 Mil;Blue;2700.0
0;48;M;4;Ensino Superior Completo;Solteiro;De 60 Mil a 80 Mil;Blue;3307.0
0;38;F;3;Pós-Graduação;Divorciado;;Blue;29638.0
1;34;F;1;Mestrado;Solteiro;Menos de 40 Mil;Blue;2066.0
0;46;F;4;Desconhecido;Solteiro;Menos de 40 Mil;Blue;1859.0
0;45;M;2;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;13362.0
0;33;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2431.0
0;43;F;4;Ensino Médio Completo;Divorciado;De 40 Mil a 60 Mil;Blue;6034.0
0;61;F;0;Desconhecido;Casado;Menos de 40 Mil;Blue;2194.0
0;47;F;3;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;1963.0
1;41;F;4;Ensino Superior Completo;;;Blue;1438.3
0;45;F;3;Sem Escolaridade;Casado;Menos de 40 Mil;Blue;2922.0
0;50;M;4;Ensino Superior Completo;Solteiro;De 40 Mil a 60 Mil;Blue;6943.0
1;57;M;2;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;34516.0
1;45;F;3;Ensino Superior Completo;Solteiro;;Blue;4345.0
1;50;F;3;Pós-Graduação;Divorciado;Menos de 40 Mil;Blue;4248.0
0;51;F;1;Doutorado;Casado;Menos de 40 Mil;Blue;1438.3
0;53;F;3;Sem Escolaridade;Divorciado;Menos de 40 Mil;Blue;2383.0
0;55;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;1677.0
0;40;F;1;Ensino Médio Completo;Casado;;Blue;2392.0
1;52;F;3;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;3474.0
0;48;M;4;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;8737.0
1;44;F;1;Desconhecido;Solteiro;;Blue;3517.0
0;60;F;1;Pós-Graduação;Solteiro;;Blue;13397.0
0;65;F;0;Desconhecido;Solteiro;Menos de 40 Mil;Blue;6352.0
0;46;F;5;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1787.0
1;62;M;0;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;18734.0
0;47;F;2;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;1438.3
0;50;M;2;Mestrado;Divorciado;De 40 Mil a 60 Mil;Blue;3525.0
0;43;M;4;Doutorado;;De 60 Mil a 80 Mil;Blue;2067.0
0;45;F;4;Desconhecido;Casado;Menos de 40 Mil;Blue;2051.0
0;46;M;3;Ensino Superior Completo;Solteiro;Mais de 120 Mil;Blue;27378.0
1;38;F;2;Doutorado;Casado;Menos de 40 Mil;Blue;1614.0
0;49;M;3;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;7862.0
0;47;M;3;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Blue;4284.0
1;47;F;3;Desconhecido;Casado;Menos de 40 Mil;Blue;1438.3
0;55;F;2;Sem Escolaridade;Divorciado;Menos de 40 Mil;Blue;1438.3
0;62;M;1;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;21805.0
0;55;M;2;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;4712.0
1;33;M;2;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;1698.0
0;41;F;5;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Blue;2264.0
0;54;F;1;Desconhecido;Casado;Menos de 40 Mil;Blue;2720.0
0;55;M;3;Mestrado;;Mais de 120 Mil;Blue;15631.0
0;43;F;3;Desconhecido;Solteiro;De 40 Mil a 60 Mil;Blue;2594.0
1;52;M;3;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;15011.0
0;47;F;4;Desconhecido;Solteiro;Menos de 40 Mil;Blue;1548.0
0;52;F;3;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2700.0
0;45;F;4;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;2919.0
0;50;F;4;Desconhecido;Solteiro;;Blue;10721.0
0;44;M;3;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;6125.0
0;42;F;2;Desconhecido;Casado;Menos de 40 Mil;Blue;3200.0
0;53;F;3;Mestrado;Divorciado;;Blue;12286.0
0;51;M;2;Ensino Superior Completo;Casado;De 80 Mil a 120 Mil;Blue;21543.0
0;52;M;3;Ensino Superior Completo;Casado;Mais de 120 Mil;Blue;6355.0
0;52;F;2;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;5616.0
0;50;F;1;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;2661.0
0;38;M;1;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Blue;2836.0
0;50;F;2;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;1438.3
0;51;F;2;Doutorado;Solteiro;;Blue;2109.0
0;48;M;2;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;14951.0
0;47;M;3;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;1591.0
1;51;F;2;Doutorado;Divorciado;;Blue;8930.0
0;36;F;1;Sem Escolaridade;Solteiro;;Blue;4685.0
0;45;F;5;Mestrado;Casado;;Blue;2555.0
0;53;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2172.0
1;54;F;1;Sem Escolaridade;Casado;;Blue;2912.0
0;53;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3390.0
0;47;F;4;Doutorado;Solteiro;Menos de 40 Mil;Blue;2193.0
0;51;F;2;Pós-Graduação;Casado;;Blue;17412.0
0;40;F;4;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;2801.0
0;43;M;3;Mestrado;Solteiro;De 60 Mil a 80 Mil;Blue;11186.0
0;50;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2434.0
1;53;F;3;Doutorado;Solteiro;;Blue;1790.0
0;59;F;1;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2716.0
0;49;F;0;Desconhecido;Solteiro;;Blue;2874.0
1;47;F;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;1438.3
0;56;M;2;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;18776.0
0;48;F;1;Desconhecido;Casado;;Blue;1438.3
1;55;M;0;Ensino Médio Completo;Divorciado;De 80 Mil a 120 Mil;Blue;19793.0
0;34;F;4;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;2472.0
0;58;F;2;Ensino Médio Completo;Casado;;Blue;12362.0
0;39;F;2;Ensino Superior Completo;Casado;De 40 Mil a 60 Mil;Blue;1438.3
0;47;F;4;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3189.0
0;47;F;2;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2092.0
0;37;F;2;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;2946.0
0;41;F;4;Sem Escolaridade;;De 40 Mil a 60 Mil;Blue;2430.0
0;50;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Blue;4143.0
1;46;F;1;Ensino Superior Completo;;;Blue;2197.0
0;53;F;2;Sem Escolaridade;Solteiro;;Blue;9314.0
1;53;F;4;Doutorado;Casado;Menos de 40 Mil;Blue;3719.0
1;59;F;0;Desconhecido;Casado;;Blue;6996.0
1;63;M;0;Doutorado;Solteiro;;Blue;7306.0
1;41;F;1;Doutorado;Divorciado;Menos de 40 Mil;Blue;2029.0
1;51;F;1;Pós-Graduação;Casado;Menos de 40 Mil;Silver;13199.0
0;38;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;3304.0
0;40;F;3;Doutorado;Casado;Menos de 40 Mil;Blue;3125.0
0;51;F;2;Doutorado;Solteiro;Menos de 40 Mil;Blue;1438.3
0;41;M;5;Pós-Graduação;Solteiro;De 80 Mil a 120 Mil;Blue;2491.0
1;58;F;0;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1977.0
1;33;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1806.0
0;38;F;3;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1938.0
0;42;F;4;Mestrado;Casado;Menos de 40 Mil;Blue;3188.0
0;44;F;2;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;2288.0
0;44;F;1;Pós-Graduação;;Menos de 40 Mil;Blue;1780.0
0;47;F;2;Ensino Superior Completo;Casado;;Blue;2373.0
1;41;M;4;Sem Escolaridade;Casado;De 80 Mil a 120 Mil;Blue;23250.0
1;47;M;3;Sem Escolaridade;Solteiro;Mais de 120 Mil;Blue;34516.0
0;48;M;5;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;12882.0
0;54;M;3;Desconhecido;Casado;De 60 Mil a 80 Mil;Blue;6348.0
0;59;F;1;Pós-Graduação;;Menos de 40 Mil;Blue;2621.0
1;33;F;2;Sem Escolaridade;;De 40 Mil a 60 Mil;Blue;1843.0
0;44;F;4;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;3228.0
0;43;F;4;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;2303.0
0;42;M;2;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;29195.0
1;41;F;2;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2990.0
0;55;F;3;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;2873.0
0;50;M;0;Mestrado;Casado;De 80 Mil a 120 Mil;Blue;28253.0
0;53;F;3;Pós-Graduação;Casado;;Blue;1882.0
0;33;M;2;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;1630.0
0;51;M;2;Desconhecido;Solteiro;De 80 Mil a 120 Mil;Blue;4546.0
0;58;F;2;Ensino Médio Completo;Solteiro;;Blue;2395.0
1;45;M;3;Ensino Médio Completo;;De 80 Mil a 120 Mil;Blue;3845.0
0;56;F;3;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2836.0
1;44;F;2;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1506.0
0;48;F;5;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1605.0
1;53;M;1;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Blue;11778.0
0;55;F;1;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;2747.0
0;49;M;3;Ensino Superior Completo;Casado;De 60 Mil a 80 Mil;Blue;2501.0
0;64;M;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;2563.0
1;47;M;3;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;1659.0
0;56;F;2;Sem Escolaridade;Casado;;Blue;3068.0
0;60;F;0;Ensino Superior Completo;Divorciado;Menos de 40 Mil;Blue;3426.0
1;59;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;3214.0
1;50;M;2;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Blue;12906.0
1;59;F;1;Pós-Graduação;Solteiro;;Blue;8708.0
1;52;M;2;Desconhecido;Casado;De 80 Mil a 120 Mil;Blue;7904.0
0;48;F;2;Doutorado;Divorciado;;Blue;4549.0
1;46;F;3;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;1438.3
0;49;F;3;Ensino Médio Completo;Casado;Menos de 40 Mil;Blue;4476.0
0;44;F;3;Ensino Superior Completo;Divorciado;;Blue;2002.0
0;40;M;4;Ensino Médio Completo;Casado;De 80 Mil a 120 Mil;Blue;11502.0
1;44;M;4;Doutorado;Casado;Mais de 120 Mil;Blue;7924.0
0;39;M;1;Pós-Graduação;Solteiro;Mais de 120 Mil;Blue;16199.0
0;43;M;2;Sem Escolaridade;Divorciado;De 80 Mil a 120 Mil;Blue;1452.0
1;37;F;3;Ensino Médio Completo;Solteiro;;Blue;2179.0
1;35;M;3;Doutorado;Casado;De 80 Mil a 120 Mil;Blue;13590.0
1;31;F;1;Desconhecido;Solteiro;Menos de 40 Mil;Blue;1695.0
0;53;F;4;Pós-Graduação;Casado;Menos de 40 Mil;Blue;4430.0
0;49;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2919.0
0;49;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2796.0
1;41;F;2;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2580.0
0;43;M;1;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;2834.0
0;44;F;3;Desconhecido;Divorciado;Menos de 40 Mil;Blue;2617.0
0;48;F;4;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1522.0
1;41;M;4;Pós-Graduação;;De 40 Mil a 60 Mil;Silver;16509.0
1;40;M;4;Ensino Médio Completo;;De 40 Mil a 60 Mil;Blue;7316.0
0;44;F;2;Sem Escolaridade;Solteiro;;Blue;7627.0
0;44;M;3;Desconhecido;Casado;De 40 Mil a 60 Mil;Blue;9465.0
0;48;M;3;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;8795.0
1;40;M;2;Desconhecido;Solteiro;De 60 Mil a 80 Mil;Blue;12283.0
0;34;F;2;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;2715.0
0;44;F;3;Desconhecido;Casado;;Blue;19897.0
0;44;F;2;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2097.0
0;41;F;2;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;3028.0
0;34;F;2;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;1695.0
1;41;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;1438.3
0;37;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1438.3
1;55;M;2;Desconhecido;Divorciado;Mais de 120 Mil;Blue;24250.0
0;49;F;2;Pós-Graduação;Solteiro;;Blue;5076.0
0;40;F;2;Pós-Graduação;Solteiro;;Blue;4438.0
0;36;F;3;Ensino Superior Completo;Solteiro;Menos de 40 Mil;Blue;1964.0
0;53;F;0;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1904.0
0;46;F;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2933.0
0;55;F;0;Pós-Graduação;Solteiro;;Blue;18202.0
0;47;M;5;Pós-Graduação;Casado;De 80 Mil a 120 Mil;Silver;34516.0
0;52;F;3;Pós-Graduação;Casado;Menos de 40 Mil;Blue;2421.0
0;44;F;2;Doutorado;Divorciado;Menos de 40 Mil;Blue;2406.0
0;51;F;2;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Blue;2621.0
0;34;F;0;Desconhecido;Casado;Menos de 40 Mil;Blue;2291.0
0;46;F;4;Ensino Médio Completo;;De 40 Mil a 60 Mil;Blue;3645.0
0;37;F;2;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;3375.0
0;47;M;3;Desconhecido;Solteiro;Mais de 120 Mil;Blue;8856.0
0;36;F;5;Desconhecido;Solteiro;Menos de 40 Mil;Blue;2980.0
0;47;M;3;Sem Escolaridade;Solteiro;De 60 Mil a 80 Mil;Blue;17656.0
1;57;F;2;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2475.0
0;46;F;4;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;3942.0
0;57;F;1;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;1771.0
1;45;F;3;Pós-Graduação;Divorciado;;Blue;17678.0
0;50;M;1;Pós-Graduação;Casado;Mais de 120 Mil;Blue;20958.0
0;53;F;4;Pós-Graduação;Solteiro;Menos de 40 Mil;Blue;4117.0
0;43;F;2;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Silver;18524.0
0;36;M;4;Mestrado;Casado;Menos de 40 Mil;Blue;2222.0
0;56;F;2;Ensino Superior Completo;Casado;Menos de 40 Mil;Blue;3119.0
0;46;M;3;Ensino Superior Completo;Casado;De 40 Mil a 60 Mil;Blue;1611.0
1;53;F;1;Pós-Graduação;Divorciado;Menos de 40 Mil;Blue;4090.0
0;55;M;0;Desconhecido;Solteiro;De 60 Mil a 80 Mil;Blue;1467.0
0;52;F;1;Pós-Graduação;Casado;De 40 Mil a 60 Mil;Blue;2442.0
1;53;F;1;Ensino Médio Completo;Casado;De 40 Mil a 60 Mil;Blue;1816.0
0;40;F;3;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1438.3
0;42;M;4;Pós-Graduação;Solteiro;De 60 Mil a 80 Mil;Blue;14958.0
1;43;F;2;Pós-Graduação;Casado;;Blue;21961.0
0;40;F;3;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;1625.0
0;49;F;0;Mestrado;Casado;Menos de 40 Mil;Blue;3007.0
0;47;M;3;Desconhecido;Casado;Mais de 120 Mil;Blue;11629.0
1;42;F;2;Pós-Graduação;;Menos de 40 Mil;Blue;1507.0
0;45;F;3;Ensino Médio Completo;Solteiro;;Blue;3111.0
0;60;M;1;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;1848.0
1;44;F;1;Pós-Graduação;Solteiro;De 40 Mil a 60 Mil;Blue;4142.0
0;46;M;4;Ensino Médio Completo;Solteiro;De 80 Mil a 120 Mil;Blue;1438.3
0;45;F;4;Sem Escolaridade;Solteiro;Menos de 40 Mil;Blue;2202.0
0;42;M;4;Pós-Graduação;Casado;De 60 Mil a 80 Mil;Blue;3591.0
1;49;M;3;Ensino Superior Completo;Casado;Mais de 120 Mil;Blue;4781.0
0;58;F;0;Desconhecido;Casado;Menos de 40 Mil;Blue;3832.0
0;53;M;3;Ensino Médio Completo;Casado;Mais de 120 Mil;Blue;9025.0
0;44;M;2;Sem Escolaridade;Solteiro;De 40 Mil a 60 Mil;Blue;11627.0
0;61;F;1;Ensino Superior Completo;Casado;;Blue;5686.0
0;49;F;1;Desconhecido;Casado;Menos de 40 Mil;Blue;2636.0
0;37;F;4;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;1438.3
0;43;F;5;Ensino Médio Completo;Solteiro;Menos de 40 Mil;Blue;4976.0
0;38;F;3;Ensino Médio Completo;Solteiro;;Blue;13951.0
0;44;M;4;Ensino Médio Completo;Solteiro;De 60 Mil a 80 Mil;Blue;14370.0
0;60;M;1;Ensino Médio Completo;Solteiro;De 40 Mil a 60 Mil;Silver;21681.0
0;59;F;0;Mestrado;Solteiro;De 40 Mil a 60 Mil;Blue;2634.0
